zip,city,state,type
23899,Claremont,VA,PO BOX
23901,Farmville,VA,STANDARD
23909,Farmville,VA,UNIQUE
23915,Baskerville,VA,STANDARD
23917,Boydton,VA,STANDARD
23919,Bracey,VA,STANDARD
23920,Brodnax,VA,STANDARD
23921,Buckingham,VA,STANDARD
23922,Burkeville,VA,STANDARD
23923,Charlotte Court House,VA,STANDARD
23924,Chase City,VA,STANDARD
23927,Clarksville,VA,STANDARD
23930,Crewe,VA,STANDARD
23934,Cullen,VA,STANDARD
23936,Dillwyn,VA,STANDARD
23937,Drakes Branch,VA,STANDARD
23938,Dundas,VA,STANDARD
23939,Evergreen,VA,PO BOX
23941,Fort Mitchell,VA,PO BOX
23942,Green Bay,VA,STANDARD
23943,Hampden Sydney,VA,PO BOX
23944,Kenbridge,VA,STANDARD
23947,Keysville,VA,STANDARD
23950,La Crosse,VA,STANDARD
23952,Lunenburg,VA,STANDARD
23954,Meherrin,VA,STANDARD
23955,Nottoway,VA,PO BOX
23958,Pamplin,VA,STANDARD
23959,Phenix,VA,STANDARD
23960,Prospect,VA,STANDARD
23962,Randolph,VA,STANDARD
23963,Red House,VA,STANDARD
23964,Red Oak,VA,STANDARD
23966,Rice,VA,STANDARD
23967,Saxe,VA,STANDARD
23968,Skipwith,VA,STANDARD
23970,South Hill,VA,STANDARD
23974,Victoria,VA,STANDARD
23976,Wylliesburg,VA,STANDARD
24001,Roanoke,VA,PO BOX
24002,Roanoke,VA,PO BOX
24003,Roanoke,VA,PO BOX
24004,Roanoke,VA,PO BOX
24005,Roanoke,VA,PO BOX
24006,Roanoke,VA,PO BOX
24007,Roanoke,VA,PO BOX
24008,Roanoke,VA,PO BOX
24009,Roanoke,VA,PO BOX
24010,Roanoke,VA,PO BOX
24011,Roanoke,VA,STANDARD
24012,Roanoke,VA,STANDARD
24013,Roanoke,VA,STANDARD
24014,Roanoke,VA,STANDARD
24015,Roanoke,VA,STANDARD
24016,Roanoke,VA,STANDARD
24017,Roanoke,VA,STANDARD
24018,Roanoke,VA,STANDARD
24019,Roanoke,VA,STANDARD
24020,Roanoke,VA,PO BOX
24022,Roanoke,VA,PO BOX
24023,Roanoke,VA,PO BOX
24024,Roanoke,VA,PO BOX
24025,Roanoke,VA,PO BOX
24026,Roanoke,VA,PO BOX
24027,Roanoke,VA,PO BOX
24028,Roanoke,VA,PO BOX
24029,Roanoke,VA,PO BOX
24030,Roanoke,VA,PO BOX
24031,Roanoke,VA,PO BOX
24032,Roanoke,VA,PO BOX
24033,Roanoke,VA,PO BOX
24034,Roanoke,VA,PO BOX
24035,Roanoke,VA,PO BOX
24036,Roanoke,VA,PO BOX
24037,Roanoke,VA,PO BOX
24038,Roanoke,VA,PO BOX
24040,Roanoke,VA,UNIQUE
24042,Roanoke,VA,UNIQUE
24043,Roanoke,VA,UNIQUE
24044,Roanoke,VA,UNIQUE
24045,Roanoke,VA,UNIQUE
24048,Roanoke,VA,UNIQUE
24050,Roanoke,VA,UNIQUE
24053,Ararat,VA,STANDARD
24054,Axton,VA,STANDARD
24055,Bassett,VA,STANDARD
24058,Belspring,VA,PO BOX
24059,Bent Mountain,VA,STANDARD
24060,Blacksburg,VA,STANDARD
24061,Blacksburg,VA,UNIQUE
24062,Blacksburg,VA,PO BOX
24063,Blacksburg,VA,PO BOX
24064,Blue Ridge,VA,STANDARD
24065,Boones Mill,VA,STANDARD
24066,Buchanan,VA,STANDARD
24067,Callaway,VA,STANDARD
24068,Christiansburg,VA,PO BOX
24069,Cascade,VA,STANDARD
24070,Catawba,VA,STANDARD
24072,Check,VA,STANDARD
24073,Christiansburg,VA,STANDARD
24076,Claudville,VA,STANDARD
24077,Cloverdale,VA,STANDARD
24078,Collinsville,VA,STANDARD
24079,Copper Hill,VA,STANDARD
24082,Critz,VA,STANDARD
24083,Daleville,VA,STANDARD
24084,Dublin,VA,STANDARD
24085,Eagle Rock,VA,STANDARD
24086,Eggleston,VA,STANDARD
24087,Elliston,VA,STANDARD
24088,Ferrum,VA,STANDARD
24089,Fieldale,VA,STANDARD
24090,Fincastle,VA,STANDARD
24091,Floyd,VA,STANDARD
24092,Glade Hill,VA,STANDARD
24093,Glen Lyn,VA,STANDARD
24095,Goodview,VA,STANDARD
24101,Hardy,VA,STANDARD
24102,Henry,VA,STANDARD
24104,Huddleston,VA,STANDARD
24105,Indian Valley,VA,STANDARD
24111,Mc Coy,VA,PO BOX
24112,Martinsville,VA,STANDARD
24113,Martinsville,VA,PO BOX
24114,Martinsville,VA,PO BOX
24115,Martinsville,VA,PO BOX
24120,Meadows Of Dan,VA,STANDARD
24121,Moneta,VA,STANDARD
24122,Montvale,VA,STANDARD
24124,Narrows,VA,STANDARD
24126,Newbern,VA,PO BOX
24127,New Castle,VA,STANDARD
24128,Newport,VA,STANDARD
24129,New River,VA,PO BOX
24130,Oriskany,VA,STANDARD
24131,Paint Bank,VA,STANDARD
24132,Parrott,VA,PO BOX
24133,Patrick Springs,VA,STANDARD
24134,Pearisburg,VA,STANDARD
24136,Pembroke,VA,STANDARD
24137,Penhook,VA,STANDARD
24138,Pilot,VA,STANDARD
24139,Pittsville,VA,STANDARD
24141,Radford,VA,STANDARD
24142,Radford,VA,PO BOX
24143,Radford,VA,PO BOX
24146,Redwood,VA,PO BOX
24147,Rich Creek,VA,STANDARD
24148,Ridgeway,VA,STANDARD
24149,Riner,VA,STANDARD
24150,Ripplemead,VA,STANDARD
24151,Rocky Mount,VA,STANDARD
24153,Salem,VA,STANDARD
24155,Roanoke,VA,UNIQUE
24157,Roanoke,VA,UNIQUE
24161,Sandy Level,VA,STANDARD
24162,Shawsville,VA,STANDARD
24165,Spencer,VA,STANDARD
24167,Staffordsville,VA,STANDARD
24168,Stanleytown,VA,STANDARD
24171,Stuart,VA,STANDARD
24174,Thaxton,VA,STANDARD
24175,Troutville,VA,STANDARD
24176,Union Hall,VA,STANDARD
24177,Vesta,VA,PO BOX
24178,Villamont,VA,PO BOX
24179,Vinton,VA,STANDARD
24184,Wirtz,VA,STANDARD
24185,Woolwine,VA,STANDARD
24201,Bristol,VA,STANDARD
24202,Bristol,VA,STANDARD
24203,Bristol,VA,PO BOX
24205,Bristol,VA,UNIQUE
24209,Bristol,VA,PO BOX
24210,Abingdon,VA,STANDARD
24211,Abingdon,VA,STANDARD
24212,Abingdon,VA,PO BOX
24215,Andover,VA,PO BOX
24216,Appalachia,VA,STANDARD
24217,Bee,VA,STANDARD
24218,Ben Hur,VA,PO BOX
24219,Big Stone Gap,VA,STANDARD
24220,Birchleaf,VA,STANDARD
24221,Blackwater,VA,STANDARD
24224,Castlewood,VA,STANDARD
24225,Cleveland,VA,STANDARD
24226,Clinchco,VA,STANDARD
24228,Clintwood,VA,STANDARD
24230,Coeburn,VA,STANDARD
24236,Damascus,VA,STANDARD
24237,Dante,VA,STANDARD
24239,Davenport,VA,STANDARD
24243,Dryden,VA,STANDARD
24244,Duffield,VA,STANDARD
24245,Dungannon,VA,STANDARD
24246,East Stone Gap,VA,PO BOX
24248,Ewing,VA,STANDARD
24250,Fort Blackmore,VA,STANDARD
24251,Gate City,VA,STANDARD
24256,Haysi,VA,STANDARD
24258,Hiltons,VA,STANDARD
24260,Honaker,VA,STANDARD
24263,Jonesville,VA,STANDARD
24265,Keokee,VA,STANDARD
24266,Lebanon,VA,STANDARD
24269,Mc Clure,VA,STANDARD
24270,Mendota,VA,STANDARD
24271,Nickelsville,VA,STANDARD
24272,Nora,VA,STANDARD
24273,Norton,VA,STANDARD
24277,Pennington Gap,VA,STANDARD
24279,Pound,VA,STANDARD
24280,Rosedale,VA,STANDARD
24281,Rose Hill,VA,STANDARD
24282,Saint Charles,VA,STANDARD
24283,Saint Paul,VA,STANDARD
24290,Weber City,VA,STANDARD
24292,Whitetop,VA,STANDARD
24293,Wise,VA,STANDARD
24301,Pulaski,VA,STANDARD
24311,Atkins,VA,STANDARD
24312,Austinville,VA,STANDARD
24313,Barren Springs,VA,STANDARD
24314,Bastian,VA,STANDARD
24315,Bland,VA,STANDARD
24316,Broadford,VA,STANDARD
24317,Cana,VA,STANDARD
24318,Ceres,VA,STANDARD
24319,Chilhowie,VA,STANDARD
24322,Cripple Creek,VA,STANDARD
24323,Crockett,VA,STANDARD
24324,Draper,VA,STANDARD
24325,Dugspur,VA,STANDARD
24326,Elk Creek,VA,STANDARD
24327,Emory,VA,PO BOX
24328,Fancy Gap,VA,STANDARD
24330,Fries,VA,STANDARD
24333,Galax,VA,STANDARD
24340,Glade Spring,VA,STANDARD
24343,Hillsville,VA,STANDARD
24347,Hiwassee,VA,STANDARD
24348,Independence,VA,STANDARD
24350,Ivanhoe,VA,STANDARD
24351,Lambsburg,VA,STANDARD
24352,Laurel Fork,VA,STANDARD
24354,Marion,VA,STANDARD
24360,Max Meadows,VA,STANDARD
24361,Meadowview,VA,STANDARD
24363,Mouth Of Wilson,VA,STANDARD
24366,Rocky Gap,VA,STANDARD
24368,Rural Retreat,VA,STANDARD
24370,Saltville,VA,STANDARD
24374,Speedwell,VA,STANDARD
24375,Sugar Grove,VA,STANDARD
24377,Tannersville,VA,STANDARD
24378,Troutdale,VA,STANDARD
24380,Willis,VA,STANDARD
24381,Woodlawn,VA,STANDARD
24382,Wytheville,VA,STANDARD
24401,Staunton,VA,STANDARD
24402,Staunton,VA,PO BOX
24411,Augusta Springs,VA,PO BOX
24412,Bacova,VA,PO BOX
24413,Blue Grass,VA,STANDARD
24415,Brownsburg,VA,PO BOX
24416,Buena Vista,VA,STANDARD
24421,Churchville,VA,STANDARD
24422,Clifton Forge,VA,STANDARD
24426,Covington,VA,STANDARD
24430,Craigsville,VA,STANDARD
24431,Crimora,VA,STANDARD
24432,Deerfield,VA,STANDARD
24433,Doe Hill,VA,STANDARD
24435,Fairfield,VA,STANDARD
24437,Fort Defiance,VA,STANDARD
24438,Glen Wilton,VA,PO BOX
24439,Goshen,VA,STANDARD
24440,Greenville,VA,STANDARD
24441,Grottoes,VA,STANDARD
24442,Head Waters,VA,STANDARD
24445,Hot Springs,VA,STANDARD
24448,Iron Gate,VA,PO BOX
24450,Lexington,VA,STANDARD
24457,Low Moor,VA,PO BOX
24458,Mc Dowell,VA,STANDARD
24459,Middlebrook,VA,STANDARD
24460,Millboro,VA,STANDARD
24463,Mint Spring,VA,PO BOX
24464,Montebello,VA,STANDARD
24465,Monterey,VA,STANDARD
24467,Mount Sidney,VA,STANDARD
24468,Mustoe,VA,STANDARD
24469,New Hope,VA,PO BOX
24471,Port Republic,VA,STANDARD
24472,Raphine,VA,STANDARD
24473,Rockbridge Baths,VA,STANDARD
24474,Selma,VA,PO BOX
24476,Steeles Tavern,VA,STANDARD
24477,Stuarts Draft,VA,STANDARD
24479,Swoope,VA,STANDARD
24482,Verona,VA,STANDARD
24483,Vesuvius,VA,STANDARD
24484,Warm Springs,VA,STANDARD
24485,West Augusta,VA,STANDARD
24486,Weyers Cave,VA,STANDARD
24487,Williamsville,VA,STANDARD
24501,Lynchburg,VA,STANDARD
24502,Lynchburg,VA,STANDARD
24503,Lynchburg,VA,STANDARD
24504,Lynchburg,VA,STANDARD
24505,Lynchburg,VA,PO BOX
24506,Lynchburg,VA,PO BOX
24512,Lynchburg,VA,UNIQUE
24513,Lynchburg,VA,UNIQUE
24514,Lynchburg,VA,UNIQUE
24515,Lynchburg,VA,UNIQUE
24517,Altavista,VA,STANDARD
24520,Alton,VA,STANDARD
24521,Amherst,VA,STANDARD
24522,Appomattox,VA,STANDARD
24523,Bedford,VA,STANDARD
24526,Big Island,VA,STANDARD
24527,Blairs,VA,STANDARD
24528,Brookneal,VA,STANDARD
24529,Buffalo Junction,VA,STANDARD
24530,Callands,VA,STANDARD
24531,Chatham,VA,STANDARD
24533,Clifford,VA,PO BOX
24534,Clover,VA,STANDARD
24535,Cluster Springs,VA,PO BOX
24536,Coleman Falls,VA,STANDARD
24538,Concord,VA,STANDARD
24539,Crystal Hill,VA,STANDARD
24540,Danville,VA,STANDARD
24541,Danville,VA,STANDARD
24543,Danville,VA,PO BOX
24544,Danville,VA,UNIQUE
24549,Dry Fork,VA,STANDARD
24550,Evington,VA,STANDARD
24551,Forest,VA,STANDARD
24553,Gladstone,VA,STANDARD
24554,Gladys,VA,STANDARD
24555,Glasgow,VA,STANDARD
24556,Goode,VA,STANDARD
24557,Gretna,VA,STANDARD
24558,Halifax,VA,STANDARD
24562,Howardsville,VA,STANDARD
24563,Hurt,VA,STANDARD
24565,Java,VA,STANDARD
24566,Keeling,VA,STANDARD
24569,Long Island,VA,STANDARD
24570,Lowry,VA,STANDARD
24571,Lynch Station,VA,STANDARD
24572,Madison Heights,VA,STANDARD
24574,Monroe,VA,STANDARD
24576,Naruna,VA,PO BOX
24577,Nathalie,VA,STANDARD
24578,Natural Bridge,VA,STANDARD
24579,Natural Bridge Station,VA,STANDARD
24580,Nelson,VA,STANDARD
24581,Norwood,VA,STANDARD
24586,Ringgold,VA,STANDARD
24588,Rustburg,VA,STANDARD
24589,Scottsburg,VA,STANDARD
24590,Scottsville,VA,STANDARD
24592,South Boston,VA,STANDARD
24593,Spout Spring,VA,STANDARD
24594,Sutherlin,VA,STANDARD
24595,Sweet Briar,VA,PO BOX
24597,Vernon Hill,VA,STANDARD
24598,Virgilina,VA,STANDARD
24599,Wingina,VA,STANDARD
24601,Amonate,VA,PO BOX
24602,Bandy,VA,STANDARD
24603,Big Rock,VA,STANDARD
24604,Bishop,VA,PO BOX
24605,Bluefield,VA,STANDARD
24606,Boissevain,VA,PO BOX
24607,Breaks,VA,PO BOX
24608,Burkes Garden,VA,PO BOX
24609,Cedar Bluff,VA,STANDARD
24612,Doran,VA,PO BOX
24613,Falls Mills,VA,STANDARD
24614,Grundy,VA,STANDARD
24619,Horsepen,VA,PO BOX
24620,Hurley,VA,STANDARD
24622,Jewell Ridge,VA,STANDARD
24624,Keen Mountain,VA,PO BOX
24627,Mavisdale,VA,PO BOX
24628,Maxie,VA,STANDARD
24630,North Tazewell,VA,STANDARD
24631,Oakwood,VA,STANDARD
24634,Pilgrims Knob,VA,STANDARD
24635,Pocahontas,VA,PO BOX
24637,Pounding Mill,VA,STANDARD
24639,Raven,VA,STANDARD
24640,Red Ash,VA,PO BOX
24641,Richlands,VA,STANDARD
24646,Rowe,VA,STANDARD
24647,Shortt Gap,VA,PO BOX
24649,Swords Creek,VA,STANDARD
24651,Tazewell,VA,STANDARD
24656,Vansant,VA,STANDARD
24657,Whitewood,VA,STANDARD
24658,Wolford,VA,PO BOX
24701,Bluefield,WV,STANDARD
24712,Athens,WV,STANDARD
24714,Beeson,WV,STANDARD
24715,Bramwell,WV,STANDARD
24716,Bud,WV,PO BOX
24719,Covel,WV,PO BOX
24724,Freeman,WV,STANDARD
24726,Herndon,WV,STANDARD
24729,Hiawatha,WV,PO BOX
24731,Kegley,WV,STANDARD
24732,Kellysville,WV,PO BOX
24733,Lashmeet,WV,STANDARD
24736,Matoaka,WV,STANDARD
24737,Montcalm,WV,PO BOX
24738,Nemours,WV,PO BOX
24739,Princeton,WV,STANDARD
24740,Princeton,WV,STANDARD
24747,Rock,WV,STANDARD
24751,Wolfe,WV,PO BOX
24801,Welch,WV,STANDARD
24808,Anawalt,WV,STANDARD
24811,Avondale,WV,PO BOX
24813,Bartley,WV,PO BOX
24815,Berwind,WV,STANDARD
24816,Big Sandy,WV,PO BOX
24817,Bradshaw,WV,PO BOX
24818,Brenton,WV,STANDARD
24822,Clear Fork,WV,STANDARD
24823,Coal Mountain,WV,STANDARD
24826,Cucumber,WV,PO BOX
24827,Cyclone,WV,STANDARD
24828,Davy,WV,STANDARD
24829,Eckman,WV,STANDARD
24830,Elbert,WV,STANDARD
24831,Elkhorn,WV,STANDARD
24834,Fanrock,WV,PO BOX
24836,Gary,WV,PO BOX
24839,Hanover,WV,STANDARD
24842,Hemphill,WV,PO BOX
24843,Hensley,WV,PO BOX
24844,Iaeger,WV,STANDARD
24845,Ikes Fork,WV,PO BOX
24846,Isaban,WV,STANDARD
24847,Itmann,WV,PO BOX
24848,Jenkinjones,WV,PO BOX
24849,Jesse,WV,STANDARD
24850,Jolo,WV,STANDARD
24851,Justice,WV,PO BOX
24853,Kimball,WV,PO BOX
24854,Kopperston,WV,PO BOX
24855,Kyle,WV,STANDARD
24857,Lynco,WV,PO BOX
24859,Marianna,WV,PO BOX
24860,Matheny,WV,STANDARD
24861,Maybeury,WV,PO BOX
24862,Mohawk,WV,STANDARD
24866,Newhall,WV,PO BOX
24867,New Richmond,WV,PO BOX
24868,Northfork,WV,STANDARD
24869,North Spring,WV,STANDARD
24870,Oceana,WV,STANDARD
24871,Pageton,WV,PO BOX
24872,Panther,WV,STANDARD
24873,Paynesville,WV,STANDARD
24874,Pineville,WV,STANDARD
24878,Premier,WV,PO BOX
24879,Raysal,WV,STANDARD
24880,Rock View,WV,STANDARD
24881,Roderfield,WV,PO BOX
24882,Simon,WV,STANDARD
24884,Squire,WV,STANDARD
24887,Switchback,WV,PO BOX
24888,Thorpe,WV,PO BOX
24892,War,WV,STANDARD
24894,Warriormine,WV,PO BOX
24895,Wilcoe,WV,PO BOX
24898,Wyoming,WV,STANDARD
24901,Lewisburg,WV,STANDARD
24902,Fairlea,WV,PO BOX
24910,Alderson,WV,STANDARD
24915,Arbovale,WV,STANDARD
24916,Asbury,WV,STANDARD
24918,Ballard,WV,STANDARD
24920,Bartow,WV,STANDARD
24924,Buckeye,WV,STANDARD
24925,Caldwell,WV,STANDARD
24927,Cass,WV,STANDARD
24931,Crawley,WV,STANDARD
24934,Dunmore,WV,STANDARD
24935,Forest Hill,WV,STANDARD
24938,Frankford,WV,STANDARD
24941,Gap Mills,WV,STANDARD
24943,Grassy Meadows,WV,STANDARD
24944,Green Bank,WV,STANDARD
24945,Greenville,WV,STANDARD
24946,Hillsboro,WV,STANDARD
24951,Lindside,WV,STANDARD
24954,Marlinton,WV,STANDARD
24957,Maxwelton,WV,STANDARD
24961,White Sulphur Springs,WV,STANDARD
24962,Pence Springs,WV,STANDARD
24963,Peterstown,WV,STANDARD
24966,Renick,WV,STANDARD
24970,Ronceverte,WV,STANDARD
24974,Secondcreek,WV,STANDARD
24976,Sinks Grove,WV,STANDARD
24977,Smoot,WV,STANDARD
24981,Talcott,WV,STANDARD
24983,Union,WV,STANDARD
24984,Waiteville,WV,STANDARD
24985,Wayside,WV,STANDARD
24986,White Sulphur Springs,WV,STANDARD
24991,Williamsburg,WV,STANDARD
24993,Wolfcreek,WV,STANDARD
25002,Alloy,WV,PO BOX
25003,Alum Creek,WV,STANDARD
25005,Amma,WV,STANDARD
25007,Arnett,WV,STANDARD
25008,Artie,WV,STANDARD
25009,Ashford,WV,STANDARD
25011,Bancroft,WV,PO BOX
25015,Belle,WV,STANDARD
25019,Bickmore,WV,STANDARD
25021,Bim,WV,STANDARD
25022,Blair,WV,PO BOX
25024,Bloomingrose,WV,STANDARD
25025,Blount,WV,STANDARD
25026,Blue Creek,WV,PO BOX
25028,Bob White,WV,STANDARD
25030,Bomont,WV,STANDARD
25031,Boomer,WV,PO BOX
25033,Buffalo,WV,STANDARD
25035,Cabin Creek,WV,STANDARD
25036,Cannelton,WV,PO BOX
25039,Cedar Grove,WV,STANDARD
25040,Charlton Heights,WV,PO BOX
25043,Clay,WV,STANDARD
25044,Clear Creek,WV,STANDARD
25045,Clendenin,WV,STANDARD
25047,Clothier,WV,STANDARD
25048,Colcord,WV,STANDARD
25049,Comfort,WV,STANDARD
25051,Costa,WV,STANDARD
25053,Danville,WV,STANDARD
25054,Dawes,WV,PO BOX
25057,Deep Water,WV,PO BOX
25059,Dixie,WV,STANDARD
25060,Dorothy,WV,STANDARD
25061,Drybranch,WV,PO BOX
25062,Dry Creek,WV,STANDARD
25063,Duck,WV,STANDARD
25064,Dunbar,WV,STANDARD
25067,East Bank,WV,STANDARD
25070,Eleanor,WV,PO BOX
25071,Elkview,WV,STANDARD
25075,Eskdale,WV,STANDARD
25076,Ethel,WV,PO BOX
25079,Falling Rock,WV,STANDARD
25081,Foster,WV,STANDARD
25082,Fraziers Bottom,WV,STANDARD
25083,Gallagher,WV,STANDARD
25085,Gauley Bridge,WV,STANDARD
25086,Glasgow,WV,PO BOX
25088,Glen,WV,STANDARD
25090,Glen Ferris,WV,PO BOX
25093,Gordon,WV,STANDARD
25102,Handley,WV,PO BOX
25103,Hansford,WV,STANDARD
25106,Henderson,WV,STANDARD
25107,Hernshaw,WV,STANDARD
25108,Hewett,WV,STANDARD
25109,Hometown,WV,PO BOX
25110,Hugheston,WV,PO BOX
25111,Indore,WV,STANDARD
25112,Institute,WV,PO BOX
25113,Ivydale,WV,STANDARD
25114,Jeffrey,WV,STANDARD
25115,Kanawha Falls,WV,STANDARD
25118,Kimberly,WV,STANDARD
25119,Kincaid,WV,STANDARD
25121,Lake,WV,STANDARD
25123,Leon,WV,STANDARD
25124,Liberty,WV,STANDARD
25125,Lizemores,WV,STANDARD
25126,London,WV,PO BOX
25130,Madison,WV,STANDARD
25132,Mammoth,WV,STANDARD
25133,Maysel,WV,STANDARD
25134,Miami,WV,PO BOX
25136,Montgomery,WV,STANDARD
25139,Mount Carbon,WV,STANDARD
25140,Naoma,WV,STANDARD
25141,Nebo,WV,STANDARD
25142,Nellis,WV,STANDARD
25143,Nitro,WV,STANDARD
25148,Orgas,WV,STANDARD
25149,Ottawa,WV,PO BOX
25152,Page,WV,PO BOX
25154,Peytona,WV,STANDARD
25156,Pinch,WV,PO BOX
25159,Poca,WV,STANDARD
25160,Pond Gap,WV,STANDARD
25161,Powellton,WV,STANDARD
25162,Pratt,WV,PO BOX
25164,Procious,WV,STANDARD
25165,Racine,WV,STANDARD
25168,Red House,WV,STANDARD
25169,Ridgeview,WV,STANDARD
25173,Robson,WV,STANDARD
25174,Rock Creek,WV,STANDARD
25177,Saint Albans,WV,STANDARD
25180,Saxon,WV,STANDARD
25181,Seth,WV,STANDARD
25183,Sharples,WV,PO BOX
25185,Mount Olive,WV,UNIQUE
25186,Smithers,WV,PO BOX
25187,Southside,WV,STANDARD
25193,Sylvester,WV,STANDARD
25201,Tad,WV,PO BOX
25202,Tornado,WV,STANDARD
25203,Turtle Creek,WV,STANDARD
25204,Twilight,WV,STANDARD
25205,Uneeda,WV,PO BOX
25206,Van,WV,STANDARD
25208,Wharton,WV,STANDARD
25209,Whitesville,WV,STANDARD
25211,Widen,WV,PO BOX
25213,Winfield,WV,STANDARD
25214,Winifrede,WV,STANDARD
25231,Advent,WV,STANDARD
25234,Arnoldsburg,WV,STANDARD
25235,Chloe,WV,STANDARD
25239,Cottageville,WV,STANDARD
25241,Evans,WV,STANDARD
25243,Gandeeville,WV,STANDARD
25244,Gay,WV,STANDARD
25245,Given,WV,STANDARD
25247,Hartford,WV,PO BOX
25248,Kenna,WV,STANDARD
25251,Left Hand,WV,STANDARD
25252,Le Roy,WV,STANDARD
25253,Letart,WV,STANDARD
25259,Looneyville,WV,STANDARD
25260,Mason,WV,STANDARD
25261,Millstone,WV,STANDARD
25262,Millwood,WV,STANDARD
25264,Mount Alto,WV,STANDARD
25265,New Haven,WV,PO BOX
25266,Newton,WV,STANDARD
25267,Normantown,WV,STANDARD
25268,Orma,WV,STANDARD
25270,Reedy,WV,STANDARD
25271,Ripley,WV,STANDARD
25275,Sandyville,WV,STANDARD
25276,Spencer,WV,STANDARD
25285,Wallback,WV,STANDARD
25286,Walton,WV,STANDARD
25287,West Columbia,WV,STANDARD
25301,Charleston,WV,STANDARD
25302,Charleston,WV,STANDARD
25303,South Charleston,WV,STANDARD
25304,Charleston,WV,STANDARD
25305,Charleston,WV,STANDARD
25306,Charleston,WV,STANDARD
25309,South Charleston,WV,STANDARD
25311,Charleston,WV,STANDARD
25312,Charleston,WV,STANDARD
25313,Charleston,WV,STANDARD
25314,Charleston,WV,STANDARD
25315,Charleston,WV,STANDARD
25317,Charleston,WV,UNIQUE
25320,Charleston,WV,STANDARD
25321,Charleston,WV,PO BOX
25322,Charleston,WV,PO BOX
25323,Charleston,WV,PO BOX
25324,Charleston,WV,PO BOX
25325,Charleston,WV,PO BOX
25326,Charleston,WV,PO BOX
25327,Charleston,WV,PO BOX
25328,Charleston,WV,PO BOX
25329,Charleston,WV,PO BOX
25330,Charleston,WV,PO BOX
25331,Charleston,WV,PO BOX
25332,Charleston,WV,PO BOX
25333,Charleston,WV,PO BOX
25334,Charleston,WV,PO BOX
25335,Charleston,WV,PO BOX
25336,Charleston,WV,PO BOX
25337,Charleston,WV,PO BOX
25338,Charleston,WV,PO BOX
25339,Charleston,WV,PO BOX
25350,Charleston,WV,PO BOX
25356,Charleston,WV,PO BOX
25357,Charleston,WV,PO BOX
25358,Charleston,WV,PO BOX
25360,Charleston,WV,PO BOX
25361,Charleston,WV,PO BOX
25362,Charleston,WV,PO BOX
25364,Charleston,WV,PO BOX
25365,Charleston,WV,PO BOX
25375,Charleston,WV,PO BOX
25387,Charleston,WV,STANDARD
25389,Charleston,WV,STANDARD
25392,Charleston,WV,UNIQUE
25396,Charleston,WV,UNIQUE
25401,Martinsburg,WV,STANDARD
25402,Martinsburg,WV,PO BOX
25403,Martinsburg,WV,STANDARD
25404,Martinsburg,WV,STANDARD
25405,Martinsburg,WV,STANDARD
25410,Bakerton,WV,PO BOX
25411,Berkeley Springs,WV,STANDARD
25413,Bunker Hill,WV,STANDARD
25414,Charles Town,WV,STANDARD
25419,Falling Waters,WV,STANDARD
25420,Gerrardstown,WV,STANDARD
25421,Glengary,WV,STANDARD
25422,Great Cacapon,WV,STANDARD
25423,Halltown,WV,PO BOX
25425,Harpers Ferry,WV,STANDARD
25427,Hedgesville,WV,STANDARD
25428,Inwood,WV,STANDARD
25429,Martinsburg,WV,UNIQUE
25430,Kearneysville,WV,STANDARD
25431,Levels,WV,STANDARD
25432,Millville,WV,STANDARD
25434,Paw Paw,WV,STANDARD
25437,Points,WV,STANDARD
25438,Ranson,WV,STANDARD
25440,Ridgeway,WV,PO BOX
25441,Rippon,WV,PO BOX
25442,Shenandoah Junction,WV,STANDARD
25443,Shepherdstown,WV,STANDARD
25444,Slanesville,WV,STANDARD
25446,Summit Point,WV,STANDARD
25501,Alkol,WV,STANDARD
25502,Apple Grove,WV,STANDARD
25503,Ashton,WV,STANDARD
25504,Barboursville,WV,STANDARD
25505,Big Creek,WV,STANDARD
25506,Branchland,WV,STANDARD
25507,Ceredo,WV,PO BOX
25508,Chapmanville,WV,STANDARD
25510,Culloden,WV,STANDARD
25511,Dunlow,WV,STANDARD
25512,East Lynn,WV,STANDARD
25514,Fort Gay,WV,STANDARD
25515,Gallipolis Ferry,WV,STANDARD
25517,Genoa,WV,STANDARD
25520,Glenwood,WV,STANDARD
25521,Griffithsville,WV,STANDARD
25523,Hamlin,WV,STANDARD
25524,Harts,WV,STANDARD
25526,Hurricane,WV,STANDARD
25529,Julian,WV,STANDARD
25530,Kenova,WV,STANDARD
25534,Kiahsville,WV,STANDARD
25535,Lavalette,WV,STANDARD
25537,Lesage,WV,STANDARD
25540,Midkiff,WV,STANDARD
25541,Milton,WV,STANDARD
25544,Myra,WV,STANDARD
25545,Ona,WV,STANDARD
25547,Pecks Mill,WV,STANDARD
25550,Point Pleasant,WV,STANDARD
25555,Prichard,WV,STANDARD
25557,Ranger,WV,STANDARD
25559,Salt Rock,WV,STANDARD
25560,Scott Depot,WV,STANDARD
25562,Shoals,WV,PO BOX
25564,Sod,WV,STANDARD
25565,Spurlockville,WV,STANDARD
25567,Sumerco,WV,STANDARD
25569,Teays,WV,PO BOX
25570,Wayne,WV,STANDARD
25571,West Hamlin,WV,STANDARD
25572,Woodville,WV,STANDARD
25573,Yawkey,WV,STANDARD
25601,Logan,WV,STANDARD
25606,Accoville,WV,PO BOX
